Muestreo;Area_dialecta;COSERID;EjemploID;Tipo;Pron_reflexivo;Verbo;Tipo_semantico;Tipo_sintactico;Heavy_form;Persona_verbal;Animacion_sujeto;Tiempo_verbal
No_exhaustivo;Resto;4108;4108033;Verbo_se;No;partir;Reciproco;Indirecto;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1012;1012303;Verbo_se;Si;pedir;Reciproco;Indirecto;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;4417;4417170;Verbo_se;Si;pedir;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;106;106337;Verbo_se;Si;pegar;Reciproco;Discontinuo_indirecto;con;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;934;934440;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;3pl;Animal;presente
No_exhaustivo;Resto;934;934441;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;3pl;Animal;presente
Exhaustivo;Resto;1205;1205170;Verbo_se;Si;pegar;Reciproco_natural;Anticausativo;una_con_otra;3pl;Inanimado;condicional
Exhaustivo;Resto;1205;1205171;Verbo_se;Si;pegar;Reciproco_natural;Anticausativo;NA;3pl;Inanimado;pasado_imperfecto
Exhaustivo;Resto;1205;1205172;Verbo_se;Si;pegar;Reciproco_natural;Anticausativo;NA;3pl;Inanimado;presente_subjuntivo
Exhaustivo;Resto;2637;2637230;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637231;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637232;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637272;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;NA;Humano;gerundio
No_exhaustivo;Resto;3707;3707232;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;1pl;Humano;infinitivo
No_exhaustivo;Resto;4117;4117265;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2907;29071280;Verbo_se;Si;pegar;Reciproco;Indirecto;NA;3pl;Animal;presente
No_exhaustivo;Resto;222;222136;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;con;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222204;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente
No_exhaustivo;Resto;222;222205;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;NA;1sg;Humano;presente
No_exhaustivo;Resto;222;222397;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;con;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222398;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;NA;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222400;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;con;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222600;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;con;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222601;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;NA;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222602;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;NA;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222608;Verbo_se;No;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;222;222612;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;presente
No_exhaustivo;Resto;222;222614;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;presente
No_exhaustivo;Resto;723;723180;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;1107;1107052;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1107;1107053;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;infinitivo
Exhaustivo;Resto;1107;1107245;Verbo_se;No;pelear;Reciproco_natural;Intransitivo;NA;NA;Humano;infinitivo
Exhaustivo;Resto;1107;1107323;Verbo_se;No;pelear;Reciproco_natural;Intransitivo_discontinuo;con;1sg;Humano;infinitivo
Exhaustivo;Resto;2122;2122087;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2122;2122088;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;2314;2314326;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo_discontinuo;con;1sg;Humano;presente_perfecto
Exhaustivo;Noroeste;2403;2403005;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Animal;presente
Exhaustivo;Noroeste;2403;2403576;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Animal;pasado_imperfecto
Exhaustivo;Resto;2506;2506595;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3203;3203419;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente
Exhaustivo;Noroeste;3301;3301365;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;3301;3301384;Verbo_se;No;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4407;4407211;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2907;29070240;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Animal;pasado_imperfecto
Exhaustivo;Resto;3001;30010193;Verbo_se;No;pelear;Reciproco_natural;Intransitivo;NA;NA;Humano;infinitivo
Exhaustivo;Resto;3001;30010849;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;1pl;Humano;infinitivo
Exhaustivo;Resto;3001;30011031;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente_subjuntivo
Exhaustivo;Resto;3001;30011036;Verbo_se;Si;pelear;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente_subjuntivo
Exhaustivo;Resto;1607;1607356;Verbo_se;Si;pisar;Reciproco;Directo;NA;3pl;Humano;pasado_perfecto
No_exhaustivo;Resto;222;222085;Verbo_se;Si;poner;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1307;13070301;Verbo_se;Si;poner;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;614;614210;Verbo_se;Si;prestar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;924;924180;Verbo_se;Si;prestar;Reciproco;Indirecto;unas_a_otras;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3614;3614423;Verbo_se;Si;prestar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3712;3712519;Verbo_se;Si;prestar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4401;4401137;Verbo_se;Si;prestar;Reciproco;Indirecto;unos_a_otros;3pl;Humano;pasado_subjuntivo
No_exhaustivo;Resto;1636;1636385;Verbo_se;Si;pretender;Reciproco;Directo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;1607;1607269;Verbo_se;Si;pringar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;404;404683;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;futuro
Exhaustivo;Resto;404;404686;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1015;1015395;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1107;1107272;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1116;1116104;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1401;1401138;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;1636;1636298;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1901;1901091;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;presente_perfecto
No_exhaustivo;Resto;2207;2207304;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;pasado_subjuntivo
No_exhaustivo;Resto;3402;3402259;Verbo_se;Si;querer;Reciproco;Directo;NA;3sg;Humano;presente_subjuntivo
No_exhaustivo;Resto;3402;3402261;Verbo_se;Si;querer;Reciproco;Discontinuo;con;3pl;Humano;presente
No_exhaustivo;Resto;3402;3402263;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente_subjuntivo
No_exhaustivo;Resto;3402;3402264;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente_subjuntivo
No_exhaustivo;Resto;3402;3402265;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente_subjuntivo
Exhaustivo;Resto;3423;3423348;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;pasado_imperfecto_
Exhaustivo;Resto;3423;3423370;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;3423;3423371;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;3423;3423372;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;3426;3426002;Verbo_se;Si;querer;Reciproco;Directo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426003;Verbo_se;Si;querer;Reciproco;Directo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426263;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4102;4102265;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4102;4102266;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4102;4102267;Verbo_se;Si;querer;Reciproco;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;4128;4128138;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;presente
Exhaustivo;Resto;4206;4206313;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4613;4613088;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4613;4613089;Verbo_se;Si;querer;Reciproco;Directo;NA;NA;Humano;gerundio
Exhaustivo;Resto;4310;43100575;Verbo_se;Si;querer;Reciproco;Directo;NA;1pl;Humano;presente_perfecto
Exhaustivo;Resto;4310;43100418;Verbo_se;Si;quitar;Reciproco_natural;Indirecto;NA;3pl;Humano;presente
Exhaustivo;Resto;1404;1404269;Verbo_se;Si;reconcentrar;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;106;106296;Verbo_se;Si;regalar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426346;Verbo_se;Si;regalar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4407;4407181;Verbo_se;Si;regalar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4407;4407182;Verbo_se;Si;regalar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4310;43100573;Verbo_se;Si;regalar;Reciproco;Indirecto;NA;1pl;Humano;infinitivo
Exhaustivo;Resto;1404;1404032;Verbo_se;Si;relacionar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
No_exhaustivo;Resto;4301;4301012;Verbo_se;Si;relacionar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4301;4301013;Verbo_se;Si;relacionar;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;4503;4503022;Verbo_se;Si;relacionar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;infinitivo
Exhaustivo;Resto;1414;1414372;Verbo_se;Si;relevar;Reciproco;Directo;NA;1sg;Humano;pasado_imperfecto
Exhaustivo;Resto;107;107360;Verbo_se;Si;rennir;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente
No_exhaustivo;Resto;204;204627;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;1015;1015487;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1023;1023131;Verbo_se;No;rennir;Reciproco_natural;Intransitivo_discontinuo;con;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;1414;1414201;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;3pl;Animal;gerundio
Exhaustivo;Resto;1607;1607483;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;3pl;Humano;presente
Exhaustivo;Resto;310;3100968;Verbo_se;Si;rennir;Reciproco_natural;Intransitivo;NA;1sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3203;3203416;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3203;3203418;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4720;4720078;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1307;13070066;Verbo_se;No;rennir;Reciproco_natural;Intransitivo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4310;43100821;Verbo_se;Si;rennir;Reciproco_natural;Intransitivo;NA;3pl;Animal;pasado_imperfecto
No_exhaustivo;Resto;2001;2001038;Verbo_se;Si;repartir;Reciproco_natural;Indirecto;NA;3sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;4230;4230113;Verbo_se;Si;repartir;Reciproco_natural;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4230;4230114;Verbo_se;No;repartir;Reciproco_natural;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4230;4230115;Verbo_se;Si;repartir;Reciproco_natural;Indirecto;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;2207;2207687;Verbo_se;Si;respetar;Reciproco;Directo;de_unos_a_otros;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;3402;3402260;Verbo_se;Si;respetar;Reciproco;Directo;NA;3sg;Humano;presente_subjuntivo
No_exhaustivo;Resto;3924;3924181;Verbo_se;Si;respetar;Reciproco;Directo;NA;2sg;Humano;presente
No_exhaustivo;Resto;728;728008;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
No_exhaustivo;Resto;728;728026;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;728;728027;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;728;728028;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;728;728031;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;728;728035;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;infinitivo
No_exhaustivo;Resto;728;728280;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3sg;Humano;presente
No_exhaustivo;Resto;728;728307;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
No_exhaustivo;Resto;728;728308;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
No_exhaustivo;Resto;728;728406;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;728;728408;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;728;728411;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;922;922362;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;922;922395;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;infinitivo
No_exhaustivo;Resto;934;934287;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1015;1015288;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1015;1015306;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
Exhaustivo;Resto;1023;1023070;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;infinitivo
Exhaustivo;Resto;1205;1205498;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1404;1404237;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1404;1404245;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1634;1634167;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1901;1901137;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;presente
No_exhaustivo;Resto;1902;1902001;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo_discontinuo;con;3pl;Humano;infinitivo
No_exhaustivo;Resto;2206;2206060;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2sg;Humano;presente
No_exhaustivo;Resto;2206;2206061;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2sg;Humano;presente
No_exhaustivo;Resto;2206;2206220;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;2206;2206221;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;2206;2206229;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;2206;2206230;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;2206;2206242;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;2206;2206243;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;2207;2207335;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2229;2229079;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2sg;Humano;presente
Exhaustivo;Resto;2229;2229276;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2229;2229277;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;3426;3426350;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;3701;3701012;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;4102;4102244;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4102;4102247;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4403;4403042;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4407;4407162;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Resto;4421;4421003;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4503;4503169;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;1pl;Humano;pasado_perfecto
No_exhaustivo;Resto;4611;4611004;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;4613;4613244;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;2pl;Humano;presente
No_exhaustivo;Resto;4720;4720191;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4720;4720282;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;4310;43100025;Verbo_se;Si;reunir;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1414;1414439;Verbo_se;Si;revolver;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;infinitivo
Exhaustivo;Resto;1307;13071122;Verbo_se;Si;rifar;Reciproco;Indirecto;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;1607;1607623;Verbo_se;Si;saludar;Reciproco;Directo;NA;3pl;Humano;presente
Exhaustivo;Noroeste;588;588234;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;NA;NA;Humano;infinitivo
Exhaustivo;Noroeste;588;588383;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
No_exhaustivo;Resto;728;728578;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1012;1012305;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;de;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;1219;1219170;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;de;3sg;Inanimado;pasado_imperfecto
No_exhaustivo;Resto;1902;1902379;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
No_exhaustivo;Resto;1902;1902380;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
No_exhaustivo;Resto;1902;1902381;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente
Exhaustivo;Noroeste;2403;2403598;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;de;3sg;Inanimado;presente
Exhaustivo;Resto;2506;2506200;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3;Humano;infinitivo
Exhaustivo;Resto;2637;2637353;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;2637;2637354;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2637;2637355;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;4102;4102268;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;4501;4501145;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Animal;pasado_imperfecto
Exhaustivo;Resto;4719;4719063;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4719;4719064;Verbo_se;Si;separar;Reciproco_natural;Anticausativo;NA;3pl;Humano;presente_perfecto
Exhaustivo;Resto;4719;4719066;Verbo_se;Si;separar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pluscuamperfecto
No_exhaustivo;Resto;2314;2314377;Verbo_se;Si;servir;Reciproco;Directo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2907;29070241;Verbo_se;Si;tapar;Reciproco;Directo;NA;3pl;Animal;presente
No_exhaustivo;Resto;1636;1636206;Verbo_se;Si;tener;Reciproco;Indirecto;NA;1sg;Humano;presente
Exhaustivo;Resto;2907;29071281;Verbo_se;Si;tener;Reciproco;Indirecto;NA;3pl;Animal;presente
No_exhaustivo;Resto;728;728450;Verbo_se;Si;tirar;Reciproco;Indirecto;una_a_otra;1pl;Humano;pasado_imperfecto
No_exhaustivo;Resto;1417;1417329;Verbo_se;Si;tirar;Reciproco;Directo;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;1921;1921075;Verbo_se;Si;tirar;Reciproco;Indirecto;NA;2sg;Humano;pasado_imperfecto
No_exhaustivo;Resto;2004;2004013;Verbo_se;Si;tirar;Reciproco;Indirecto;los_unos_a_los_otros;1pl;Humano;gerundio
Exhaustivo;Resto;3107;3107246;Verbo_se;Si;tirar;Reciproco;Indirecto;NA;1pl;Humano;pasado_imperfecto
Exhaustivo;Noroeste;588;588425;Verbo_se;Si;tocar;Reciproco;Directo;NA;NA;Humano;infinitivo
Exhaustivo;Noroeste;588;588426;Verbo_se;Si;tocar;Reciproco;Directo;NA;NA;Humano;infinitivo
No_exhaustivo;Resto;4506;4506069;Verbo_se;Si;tocar;Reciproco;Directo;NA;3pl;Humano;infinitivo
No_exhaustivo;Resto;604;604226;Verbo_se;Si;tratar;Reciproco_natural;Directo;NA;3pl;Humano;presente
Exhaustivo;Resto;1514;1514294;Verbo_se;Si;tratar;Reciproco_natural;Directo;NA;3pl;Humano;presente
No_exhaustivo;Resto;1634;1634203;Verbo_se;Si;tratar;Reciproco_natural;Directo;NA;3pl;Humano;pasado_subjuntivo
Exhaustivo;Resto;1834;1834049;Verbo_se;Si;tratar;Reciproco_natural;Discontinuo;con;1sg;Humano;presente
No_exhaustivo;Resto;2303;2303380;Verbo_se;Si;tratar;Reciproco_natural;Discontinuo;con;1sg;Humano;infinitivo
No_exhaustivo;Resto;2303;2303388;Verbo_se;Si;tratar;Reciproco_natural;Discontinuo;NA;1sg;Humano;infinitivo
Exhaustivo;Resto;2606;2606333;Verbo_se;Si;tratar;Reciproco_natural;Discontinuo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606447;Verbo_se;Si;tratar;Reciproco_natural;Discontinuo;NA;3sg;Humano;pasado_imperfecto
